episode,reward,loss,mean_q,epsilon,steps,slices,covered,hard_total,val_recall,val_slices,val_score,val_mAP50,val_small_recall,val_fp_per_image,val_crops,val_benchmark_score
16378,82.015588,0.0,23.408279,0.05,20,1,0,0,,,,,,,,
16379,73.741867,0.0,23.453193,0.05,20,1,0,0,,,,,,,,
16380,11.666109,0.086947,23.453193,0.05,20,1,0,0,,,,,,,,
16382,134.798893,0.084413,23.615946,0.05,20,1,0,0,,,,,,,,
16383,78.083467,0.075012,24.483321,0.05,20,1,0,0,,,,,,,,
16384,88.43121,0.084123,24.433118,0.05,20,1,0,0,,,,,,,,
16385,143.512665,0.0,24.433118,0.05,20,1,0,0,,,,,,,,
16386,137.881273,0.0,24.20626,0.05,20,1,0,0,,,,,,,,
16387,90.306808,0.0,24.20626,0.05,20,1,0,0,,,,,,,,
16393,26.681432,0.0,24.003088,0.05,5,1,0,0,,,,,,,,
16388,153.98762,0.0,23.904709,0.05,20,1,0,0,,,,,,,,
16389,33.243479,0.085568,23.904709,0.05,20,1,0,0,,,,,,,,
16390,54.491247,0.07275,23.904709,0.05,19,1,0,0,,,,,,,,
16395,22.518211,0.0,23.892016,0.05,5,1,0,0,,,,,,,,
16392,55.433029,0.085638,23.787604,0.05,11,1,0,0,,,,,,,,
16401,-0.797969,0.116293,23.744018,0.05,1,1,0,0,,,,,,,,
16391,49.91499,0.087812,23.641463,0.05,20,1,0,0,,,,,,,,
16394,75.04656,0.0,23.114844,0.05,20,1,0,0,,,,,,,,
16399,29.516566,0.089041,23.114844,0.05,17,1,0,0,,,,,,,,
16397,9.272496,0.0,22.901684,0.05,18,1,0,0,,,,,,,,
16396,65.601188,0.0,22.777754,0.05,20,1,0,0,,,,,,,,
16400,16.970009,0.0,22.670604,0.05,18,1,0,0,,,,,,,,
16398,84.913321,0.084683,22.670604,0.05,20,1,0,0,,,,,,,,
16402,34.76999,0.088135,22.609673,0.05,20,1,0,0,,,,,,,,
16403,41.392777,0.118108,22.77502,0.05,20,1,0,0,,,,,,,,
16409,5.622884,0.068106,22.875133,0.05,15,1,0,0,,,,,,,,
16405,21.856989,0.081032,22.875133,0.05,18,1,0,0,,,,,,,,
16404,52.742072,0.0,22.813539,0.05,20,1,0,0,,,,,,,,
16406,156.660988,0.0,22.783508,0.05,20,1,0,0,,,,,,,,
16407,127.849014,0.0,22.700116,0.05,20,1,0,0,,,,,,,,
16408,126.164693,0.0,22.691388,0.05,20,1,0,0,,,,,,,,
16410,74.69128,0.09289,22.530229,0.05,20,1,0,0,,,,,,,,
16416,38.867465,0.0,22.51568,0.05,10,1,0,0,,,,,,,,
16411,139.083639,0.085628,22.552563,0.05,20,1,0,0,,,,,,,,
16412,103.28497,0.079608,22.670673,0.05,20,1,0,0,,,,,,,,
16413,122.079375,0.121932,22.670673,0.05,20,1,0,0,,,,,,,,
16414,24.462227,0.0,22.64464,0.05,19,1,0,0,,,,,,,,
16415,56.611754,0.0,22.71859,0.05,19,1,0,0,,,,,,,,
16417,129.166825,0.0,22.847953,0.05,20,1,0,0,,,,,,,,
16418,142.830768,0.087534,22.213147,0.05,20,1,0,0,,,,,,,,
16421,78.619525,0.107494,22.156882,0.05,12,1,0,0,,,,,,,,
16419,21.683539,0.0,22.111221,0.05,19,1,0,0,,,,,,,,
16420,100.882525,0.084557,22.136425,0.05,20,1,0,0,,,,,,,,
16422,145.152087,0.094093,22.213321,0.05,20,1,0,0,,,,,,,,
16423,10.340469,0.0,22.185215,0.05,20,1,0,0,,,,,,,,
16424,71.516436,0.0,22.192746,0.05,20,1,0,0,,,,,,,,
16425,10.101201,0.0,22.060858,0.05,19,1,0,0,,,,,,,,
16426,96.536027,0.098733,20.958073,0.05,20,1,0,0,,,,,,,,
16427,40.295734,0.091164,20.753094,0.05,20,1,0,0,,,,,,,,
16428,19.056849,0.0,20.753094,0.05,19,1,0,0,,,,,,,,
16429,145.481888,0.104095,20.812997,0.05,20,1,0,0,,,,,,,,
16433,0.073865,0.0,20.872519,0.05,15,1,0,0,,,,,,,,
16430,34.47292,0.092109,20.872519,0.05,19,1,0,0,,,,,,,,
16431,24.211487,0.0,20.914691,0.05,20,1,0,0,,,,,,,,
16437,10.3362,0.127649,20.914691,0.05,5,1,0,0,,,,,,,,
16432,97.486473,0.0,21.08272,0.05,20,1,0,0,,,,,,,,
16434,67.647272,0.076831,21.08272,0.05,11,1,0,0,,,,,,,,
16442,32.496223,0.0,21.274642,0.05,5,1,0,0,,,,,,,,
16435,96.257426,0.086072,21.284646,0.05,20,1,0,0,,,,,,,,
16436,102.639523,0.0,21.284646,0.05,20,1,0,0,,,,,,,,
16444,37.166825,0.0,21.466321,0.05,9,1,0,0,,,,,,,,
16438,126.030547,0.0,21.508289,0.05,20,1,0,0,,,,,,,,
16439,87.709594,0.092128,21.508289,0.05,20,1,0,0,,,,,,,,
16440,52.991178,0.0,21.662503,0.05,20,1,0,0,,,,,,,,
16441,60.571974,0.088322,21.662503,0.05,20,1,0,0,,,,,,,,
16443,25.07945,0.102701,21.808168,0.05,20,1,0,0,,,,,,,,
16451,8.715121,0.055065,21.942925,0.05,2,1,0,0,,,,,,,,
16445,52.841065,0.082641,21.45198,0.05,20,1,0,0,,,,,,,,
16446,60.313118,0.0,21.45198,0.05,20,1,0,0,,,,,,,,
16447,115.64082,0.0,21.484131,0.05,20,1,0,0,,,,,,,,
16454,32.385934,0.123981,21.484131,0.05,4,1,0,0,,,,,,,,
16449,8.002392,0.088076,21.346874,0.05,18,1,0,0,,,,,,,,
16448,21.426674,0.0,21.347552,0.05,19,1,0,0,,,,,,,,
16450,70.24072,0.0,21.388073,0.05,20,1,0,0,,,,,,,,
16452,123.639453,0.092509,21.402619,0.05,20,1,0,0,,,,,,,,
16453,47.362989,0.086755,21.440603,0.05,20,1,0,0,,,,,,,,
16455,153.728746,0.0,21.041999,0.05,20,1,0,0,,,,,,,,
16457,23.780451,0.099202,20.797139,0.05,19,1,0,0,,,,,,,,
16456,77.887349,0.0,20.845347,0.05,20,1,0,0,,,,,,,,
16459,6.98221,0.0,20.845347,0.05,18,1,0,0,,,,,,,,
16458,132.158913,0.074206,20.801808,0.05,20,1,0,0,,,,,,,,
16460,133.743605,0.0,20.943313,0.05,20,1,0,0,,,,,,,,
16462,26.639491,0.098764,20.891178,0.05,19,1,0,0,,,,,,,,
16461,123.454663,0.082648,20.891178,0.05,20,1,0,0,,,,,,,,
16463,123.110191,0.0,21.166823,0.05,20,1,0,0,,,,,,,,
16465,53.551514,0.0,21.052395,0.05,19,1,0,0,,,,,,,,
16464,60.936519,0.099128,21.052395,0.05,20,1,0,0,,,,,,,,
16466,85.898951,0.0,21.061892,0.05,20,1,0,0,,,,,,,,
16467,33.794574,0.078879,21.061892,0.05,19,1,0,0,,,,,,,,
16468,145.221688,0.0,21.29813,0.05,20,1,0,0,,,,,,,,
16469,96.721566,0.096878,21.330513,0.05,20,1,0,0,,,,,,,,
16470,128.785623,0.100856,21.330513,0.05,20,1,0,0,,,,,,,,
16471,73.608611,0.0,21.977949,0.05,20,1,0,0,,,,,,,,
16473,12.385192,0.067437,21.887893,0.05,18,1,0,0,,,,,,,,
16472,31.764669,0.0,21.805834,0.05,20,1,0,0,,,,,,,,
16474,102.174001,0.0,21.793108,0.05,20,1,0,0,,,,,,,,
16475,97.837931,0.098373,21.793108,0.05,20,1,0,0,,,,,,,,
16483,-0.042238,0.056639,21.869676,0.05,1,1,0,0,,,,,,,,
16476,39.639784,0.0,21.881812,0.05,20,1,0,0,,,,,,,,
16477,114.972368,0.102765,21.818162,0.05,20,1,0,0,,,,,,,,
16478,111.041886,0.088862,21.818162,0.05,20,1,0,0,,,,,,,,
16486,18.8292,0.07378,21.384688,0.05,10,1,0,0,,,,,,,,
16481,15.991237,0.0,21.384688,0.05,17,1,0,0,,,,,,,,
16479,145.762922,0.0,21.384688,0.05,20,1,0,0,,,,,,,,
16480,83.758895,0.093663,21.402042,0.05,20,1,0,0,,,,,,,,
16487,106.752331,0.104941,21.565763,0.05,14,1,0,0,,,,,,,,
16482,52.373195,0.0,21.565763,0.05,20,1,0,0,,,,,,,,
16484,104.880693,0.100335,21.64133,0.05,20,1,0,0,,,,,,,,
16485,111.824259,0.0,22.139671,0.05,20,1,0,0,,,,,,,,
16491,14.538842,0.103279,22.12044,0.05,18,1,0,0,,,,,,,,
16488,134.909368,0.099019,22.139523,0.05,20,1,0,0,,,,,,,,
16489,131.53363,0.0,22.139523,0.05,20,1,0,0,,,,,,,,
16490,66.403051,0.0,22.139523,0.05,20,1,0,0,,,,,,,,
16492,99.213517,0.08635,22.272304,0.05,20,1,0,0,,,,,,,,
16493,63.658117,0.0,22.272304,0.05,20,1,0,0,,,,,,,,
16494,41.47079,0.081584,22.43844,0.05,20,1,0,0,,,,,,,,
16495,100.906482,0.0,22.669599,0.05,20,1,0,0,,,,,,,,
16499,53.467974,0.0,22.341367,0.05,18,1,0,0,,,,,,,,
16497,30.317801,0.090958,22.285026,0.05,19,1,0,0,,,,,,,,
16496,120.098235,0.097611,22.285026,0.05,20,1,0,0,,,,,,,,
16498,90.776636,0.0,22.390624,0.05,20,1,0,0,,,,,,,,
16504,0.51889,0.0,22.458219,0.05,3,1,0,0,,,,,,,,
16500,164.024756,0.084335,22.685219,0.05,20,1,0,0,0.0,0.0,0.0,0.134381,0.027484,5.37,0.214,0.106827
16501,38.146288,0.0,22.685219,0.05,20,1,0,0,,,,,,,,
16502,88.932509,0.07554,22.765456,0.05,20,1,0,0,,,,,,,,
16503,76.252084,0.0,23.125347,0.05,20,1,0,0,,,,,,,,
16512,6.485632,0.0,23.129348,0.05,3,1,0,0,,,,,,,,
16505,127.205918,0.089085,22.703736,0.05,20,1,0,0,,,,,,,,
16507,42.901186,0.0,22.703736,0.05,19,1,0,0,,,,,,,,
16506,130.253482,0.098457,22.703736,0.05,20,1,0,0,,,,,,,,
16508,86.459099,0.0,22.848728,0.05,20,1,0,0,,,,,,,,
16509,103.526294,0.101864,23.110102,0.05,20,1,0,0,,,,,,,,
16510,110.416161,0.0,23.110102,0.05,20,1,0,0,,,,,,,,
16511,140.20806,0.097876,23.092374,0.05,20,1,0,0,,,,,,,,
16513,27.608008,0.0,23.365561,0.05,17,1,0,0,,,,,,,,
16520,41.23386,0.076861,23.190376,0.05,10,1,0,0,,,,,,,,
16515,109.284955,0.0,23.196978,0.05,18,1,0,0,,,,,,,,
16514,128.24045,0.096888,23.206379,0.05,20,1,0,0,,,,,,,,
16516,82.197982,0.081616,23.206379,0.05,20,1,0,0,,,,,,,,
16519,6.04219,0.0,23.298817,0.05,16,1,0,0,,,,,,,,
16523,10.414972,0.0,23.343144,0.05,4,1,0,0,,,,,,,,
16517,55.739065,0.0,23.343144,0.05,20,1,0,0,,,,,,,,
16518,103.914201,0.089825,23.537061,0.05,20,1,0,0,,,,,,,,
16521,113.268944,0.0,23.312871,0.05,20,1,0,0,,,,,,,,
16530,-0.426533,0.0,23.060165,0.05,2,1,0,0,,,,,,,,
16522,47.166322,0.081724,22.568333,0.05,20,1,0,0,,,,,,,,
16527,9.088189,0.0,22.414779,0.05,16,1,0,0,,,,,,,,
16524,42.244181,0.071498,22.390085,0.05,19,1,0,0,,,,,,,,
16525,114.936602,0.11139,22.446421,0.05,20,1,0,0,,,,,,,,
16526,61.437593,0.0,22.509324,0.05,20,1,0,0,,,,,,,,
16528,115.735029,0.0,22.503338,0.05,20,1,0,0,,,,,,,,
16529,13.094072,0.110871,22.503281,0.05,18,1,0,0,,,,,,,,
16532,51.717185,0.08227,22.662746,0.05,11,1,0,0,,,,,,,,
16535,49.120963,0.081657,22.642217,0.05,9,1,0,0,,,,,,,,
16531,77.876306,0.0,22.556229,0.05,20,1,0,0,,,,,,,,
16533,56.588353,0.0,22.608117,0.05,20,1,0,0,,,,,,,,
16534,16.237906,0.098902,22.671644,0.05,20,1,0,0,,,,,,,,
16538,76.858758,0.077439,22.836479,0.05,18,1,0,0,,,,,,,,
16536,135.267585,0.0,22.836479,0.05,20,1,0,0,,,,,,,,
16537,96.295516,0.0,22.864979,0.05,20,1,0,0,,,,,,,,
16539,73.156096,0.109926,23.189613,0.05,20,1,0,0,,,,,,,,
16540,109.974747,0.086856,23.172179,0.05,20,1,0,0,,,,,,,,
16541,126.416376,0.0,23.0627,0.05,20,1,0,0,,,,,,,,
16548,0.359223,0.130629,23.054425,0.05,6,1,0,0,,,,,,,,
16542,93.982133,0.0,23.096839,0.05,20,1,0,0,,,,,,,,
16543,124.455662,0.107168,23.148273,0.05,20,1,0,0,,,,,,,,
16544,97.387773,0.089349,23.141679,0.05,20,1,0,0,,,,,,,,
16545,93.624688,0.0,23.141679,0.05,20,1,0,0,,,,,,,,
16551,-0.664986,0.0,23.152969,0.05,4,1,0,0,,,,,,,,
16546,74.080938,0.0,23.152969,0.05,20,1,0,0,,,,,,,,
16547,143.356825,0.123756,23.274543,0.05,20,1,0,0,,,,,,,,
16549,111.910721,0.0,22.904283,0.05,20,1,0,0,,,,,,,,
16550,39.650251,0.092691,22.846562,0.05,20,1,0,0,,,,,,,,
16552,139.934737,0.086175,22.947724,0.05,20,1,0,0,,,,,,,,
16553,42.809805,0.08398,22.930017,0.05,20,1,0,0,,,,,,,,
16554,42.893028,0.0,22.930017,0.05,20,1,0,0,,,,,,,,
16555,96.258691,0.0,22.951714,0.05,20,1,0,0,,,,,,,,
16556,57.346712,0.0,22.951714,0.05,20,1,0,0,,,,,,,,
16557,49.928635,0.073382,23.095956,0.05,20,1,0,0,,,,,,,,
16558,84.569097,0.0,23.027984,0.05,20,1,0,0,,,,,,,,
16559,114.991432,0.092342,23.012822,0.05,20,1,0,0,,,,,,,,
16560,65.307178,0.085749,23.103596,0.05,20,1,0,0,,,,,,,,
16563,105.544463,0.0,23.172171,0.05,18,1,0,0,,,,,,,,
16561,96.554514,0.091979,23.21178,0.05,20,1,0,0,,,,,,,,
16562,114.897651,0.0,23.21178,0.05,20,1,0,0,,,,,,,,
16564,101.100336,0.0,23.29552,0.05,20,1,0,0,,,,,,,,
16566,63.569745,0.0,23.679797,0.05,14,1,0,0,,,,,,,,
16565,121.109303,0.08135,23.792735,0.05,20,1,0,0,,,,,,,,
16567,102.608788,0.091074,24.84396,0.05,20,1,0,0,,,,,,,,
16568,147.558528,0.079544,25.125008,0.05,20,1,0,0,,,,,,,,
16569,108.029622,0.0,25.076381,0.05,20,1,0,0,,,,,,,,
16570,82.608418,0.094938,25.058293,0.05,20,1,0,0,,,,,,,,
16571,132.124896,0.0,25.058293,0.05,20,1,0,0,,,,,,,,
16572,99.014533,0.0,25.071619,0.05,20,1,0,0,,,,,,,,
16573,155.190432,0.0,24.844057,0.05,20,1,0,0,,,,,,,,
16574,100.976999,0.088734,24.811702,0.05,20,1,0,0,,,,,,,,
16579,68.398446,0.0,24.91377,0.05,11,1,0,0,,,,,,,,
16575,96.348559,0.095877,24.707285,0.05,20,1,0,0,,,,,,,,
16577,47.985778,0.0,24.714281,0.05,17,1,0,0,,,,,,,,
16576,130.841949,0.086615,24.741118,0.05,20,1,0,0,,,,,,,,
16578,101.374642,0.089449,24.797816,0.05,20,1,0,0,,,,,,,,
16580,66.36721,0.0,24.757233,0.05,20,1,0,0,,,,,,,,
16581,138.815624,0.0,24.340387,0.05,20,1,0,0,,,,,,,,
16582,133.763814,0.091936,24.327015,0.05,20,1,0,0,,,,,,,,
16583,20.05585,0.0,24.360761,0.05,18,1,0,0,,,,,,,,
16584,69.492604,0.084673,24.428479,0.05,20,1,0,0,,,,,,,,
16585,93.877181,0.0,24.527346,0.05,20,1,0,0,,,,,,,,
16586,112.33584,0.10415,24.5872,0.05,20,1,0,0,,,,,,,,
16587,111.836018,0.085528,24.613265,0.05,20,1,0,0,,,,,,,,
16595,-0.047969,0.025767,24.551852,0.05,1,1,0,0,,,,,,,,
16588,22.787772,0.0,24.551852,0.05,20,1,0,0,,,,,,,,
16589,141.719071,0.0,24.249106,0.05,20,1,0,0,,,,,,,,
16590,141.9955,0.099901,24.237685,0.05,20,1,0,0,,,,,,,,
16591,126.425764,0.0,24.189513,0.05,20,1,0,0,,,,,,,,
16594,14.293466,0.111682,24.149759,0.05,15,1,0,0,,,,,,,,
16592,100.407203,0.100292,24.134107,0.05,20,1,0,0,,,,,,,,
16593,39.302131,0.0,24.148707,0.05,19,1,0,0,,,,,,,,
16598,35.143546,0.0,24.41065,0.05,15,1,0,0,,,,,,,,
16596,40.438106,0.114846,24.377303,0.05,20,1,0,0,,,,,,,,
16597,132.624311,0.0,24.377303,0.05,20,1,0,0,,,,,,,,
16599,49.771669,0.07644,24.21992,0.05,19,1,0,0,,,,,,,,
16600,66.319458,0.0,23.930261,0.05,20,1,0,0,,,,,,,,
16608,10.000448,0.0,23.86438,0.05,2,1,0,0,,,,,,,,
16601,75.563852,0.092846,23.681323,0.05,20,1,0,0,,,,,,,,
16602,106.947585,0.087821,23.663986,0.05,20,1,0,0,,,,,,,,
16603,108.961574,0.0,23.672429,0.05,20,1,0,0,,,,,,,,
16604,95.926102,0.0,23.723417,0.05,20,1,0,0,,,,,,,,
16605,96.841859,0.101778,23.631828,0.05,20,1,0,0,,,,,,,,
16606,128.388738,0.0,23.631828,0.05,20,1,0,0,,,,,,,,
16607,11.989636,0.098817,23.482435,0.05,18,1,0,0,,,,,,,,
16609,96.993469,0.0,22.349796,0.05,20,1,0,0,,,,,,,,
16610,81.676196,0.081844,22.096743,0.05,20,1,0,0,,,,,,,,
16611,111.753495,0.108423,22.022043,0.05,20,1,0,0,,,,,,,,
16612,64.90908,0.0,21.951596,0.05,20,1,0,0,,,,,,,,
16614,0.04156,0.119938,21.90406,0.05,15,1,0,0,,,,,,,,
16613,69.473158,0.0,22.036907,0.05,18,1,0,0,,,,,,,,
16616,11.242491,0.086927,22.198674,0.05,17,1,0,0,,,,,,,,
16615,82.963992,0.0,22.203817,0.05,20,1,0,0,,,,,,,,
16617,43.207129,0.0,21.603517,0.05,20,1,0,0,,,,,,,,
16618,31.966624,0.094053,21.575668,0.05,19,1,0,0,,,,,,,,
16619,103.893659,0.098793,21.567689,0.05,20,1,0,0,,,,,,,,
16620,120.634824,0.0,21.538778,0.05,20,1,0,0,,,,,,,,
16621,38.283417,0.090384,21.537476,0.05,20,1,0,0,,,,,,,,
16622,62.704323,0.0,21.545873,0.05,19,1,0,0,,,,,,,,
16630,-0.003,0.0,21.445128,0.05,2,1,0,0,,,,,,,,
16624,34.950109,0.0,21.446108,0.05,19,1,0,0,,,,,,,,
16623,76.87547,0.12597,21.446108,0.05,20,1,0,0,,,,,,,,
16625,91.92832,0.0,21.218751,0.05,20,1,0,0,,,,,,,,
16626,35.533953,0.097107,21.169772,0.05,20,1,0,0,,,,,,,,
16628,52.446612,0.0,21.123366,0.05,19,1,0,0,,,,,,,,
16627,41.385043,0.098985,21.123366,0.05,20,1,0,0,,,,,,,,
16629,39.323165,0.102238,21.131243,0.05,19,1,0,0,,,,,,,,
16631,96.230811,0.0,21.22972,0.05,20,1,0,0,,,,,,,,
16632,147.146233,0.0,21.26465,0.05,20,1,0,0,,,,,,,,
16633,137.48769,0.079167,21.26465,0.05,20,1,0,0,,,,,,,,
16635,48.958916,0.097212,21.529739,0.05,18,1,0,0,,,,,,,,
16634,101.037973,0.0,21.505658,0.05,20,1,0,0,,,,,,,,
16636,59.828468,0.0,21.480986,0.05,20,1,0,0,,,,,,,,
16637,66.435311,0.079642,21.480986,0.05,20,1,0,0,,,,,,,,
16638,158.285536,0.106733,21.539104,0.05,20,1,0,0,,,,,,,,
16639,103.051556,0.0,21.534075,0.05,20,1,0,0,,,,,,,,
16640,117.787502,0.0,21.641562,0.05,20,1,0,0,,,,,,,,
16641,60.805313,0.08316,21.641562,0.05,20,1,0,0,,,,,,,,
16642,145.444932,0.081185,21.464532,0.05,20,1,0,0,,,,,,,,
16643,127.196719,0.0,21.423599,0.05,20,1,0,0,,,,,,,,
16644,56.900148,0.0,21.309684,0.05,20,1,0,0,,,,,,,,
16646,19.553139,0.094809,21.309684,0.05,19,1,0,0,,,,,,,,
16645,61.426739,0.086096,21.309684,0.05,20,1,0,0,,,,,,,,
16649,31.00811,0.093003,21.127251,0.05,17,1,0,0,,,,,,,,
16647,97.094579,0.0,21.167317,0.05,20,1,0,0,,,,,,,,
16648,66.844848,0.0,21.184602,0.05,20,1,0,0,,,,,,,,
16651,29.512923,0.0,21.160847,0.05,15,1,0,0,,,,,,,,
16654,24.099005,0.086691,21.228329,0.05,13,1,0,0,,,,,,,,
16650,24.907384,0.107496,21.323026,0.05,19,1,0,0,,,,,,,,
16652,38.036349,0.0,21.473713,0.05,18,1,0,0,,,,,,,,
16653,70.069912,0.099762,21.666646,0.05,20,1,0,0,,,,,,,,
16659,60.909528,0.098987,21.756424,0.05,10,1,0,0,,,,,,,,
16655,89.879293,0.06735,21.756424,0.05,20,1,0,0,,,,,,,,
16656,150.945406,0.0,21.739351,0.05,20,1,0,0,,,,,,,,
16657,79.687437,0.0,21.778539,0.05,20,1,0,0,,,,,,,,
16658,78.206346,0.0,21.902764,0.05,20,1,0,0,,,,,,,,
16665,57.667816,0.0,21.967463,0.05,8,1,0,0,,,,,,,,
16668,-0.047969,0.0,22.000463,0.05,1,1,0,0,,,,,,,,
16660,28.200643,0.113981,22.000463,0.05,19,1,0,0,,,,,,,,
16661,140.622156,0.0,22.393026,0.05,20,1,0,0,,,,,,,,
16662,94.465155,0.075068,22.468353,0.05,20,1,0,0,,,,,,,,
16663,100.967979,0.08447,22.518433,0.05,20,1,0,0,,,,,,,,
16664,92.702123,0.094425,22.518433,0.05,20,1,0,0,,,,,,,,
16666,89.933815,0.0,22.684311,0.05,20,1,0,0,,,,,,,,
16674,24.287712,0.100085,22.577967,0.05,5,1,0,0,,,,,,,,
16667,101.412134,0.0,22.40646,0.05,20,1,0,0,,,,,,,,
16669,39.473451,0.0,22.453563,0.05,20,1,0,0,,,,,,,,
16670,124.69611,0.08228,22.453563,0.05,20,1,0,0,,,,,,,,
16671,41.225266,0.0,22.714283,0.05,20,1,0,0,,,,,,,,
16672,59.915478,0.109196,22.677169,0.05,19,1,0,0,,,,,,,,
16673,79.422814,0.078923,22.542643,0.05,20,1,0,0,,,,,,,,
16680,7.832547,0.0,22.507899,0.05,6,1,0,0,,,,,,,,
16679,1.80599,0.09157,22.403856,0.05,12,1,0,0,,,,,,,,
16675,84.126623,0.0,22.403856,0.05,20,1,0,0,,,,,,,,
16682,16.498941,0.095431,22.312451,0.05,4,1,0,0,,,,,,,,
16676,100.472872,0.087042,22.261033,0.05,20,1,0,0,,,,,,,,
16677,89.966499,0.0,22.197369,0.05,20,1,0,0,,,,,,,,
16678,113.611289,0.0,22.27715,0.05,20,1,0,0,,,,,,,,
16681,42.648774,0.110061,22.505744,0.05,19,1,0,0,,,,,,,,
16683,39.424969,0.0,22.40275,0.05,19,1,0,0,,,,,,,,
16688,65.834129,0.0,22.340105,0.05,12,1,0,0,,,,,,,,
16684,86.062115,0.088261,22.206866,0.05,20,1,0,0,,,,,,,,
16685,127.876273,0.0,22.206866,0.05,20,1,0,0,,,,,,,,
16686,77.111847,0.077626,22.155387,0.05,20,1,0,0,,,,,,,,
16687,62.023503,0.079808,22.161394,0.05,20,1,0,0,,,,,,,,
16689,115.676788,0.0,22.500146,0.05,20,1,0,0,,,,,,,,
16690,33.554336,0.097747,22.989328,0.05,20,1,0,0,,,,,,,,
16691,104.08205,0.0,23.219971,0.05,20,1,0,0,,,,,,,,
16692,51.202185,0.0,23.199994,0.05,20,1,0,0,,,,,,,,
16699,2.410136,0.0,23.104005,0.05,2,1,0,0,,,,,,,,
16693,143.593653,0.092455,23.038856,0.05,20,1,0,0,,,,,,,,
16694,93.885364,0.0,23.038856,0.05,20,1,0,0,,,,,,,,
16695,89.222974,0.076018,22.961815,0.05,20,1,0,0,,,,,,,,
16696,106.708257,0.090881,22.871284,0.05,20,1,0,0,,,,,,,,
16703,0.795134,0.0,23.08272,0.05,5,1,0,0,,,,,,,,
16697,110.24168,0.0,23.248829,0.05,18,1,0,0,,,,,,,,
16698,121.175305,0.109758,23.547441,0.05,20,1,0,0,,,,,,,,
16700,62.447698,0.0,23.442257,0.05,19,1,0,0,,,,,,,,
16701,132.526529,0.0,23.251748,0.05,20,1,0,0,,,,,,,,
16702,136.84335,0.09417,23.145659,0.05,20,1,0,0,,,,,,,,
16704,58.405426,0.08887,23.023668,0.05,20,1,0,0,,,,,,,,
16705,137.841155,0.096863,22.94371,0.05,20,1,0,0,,,,,,,,
16707,55.35597,0.0,22.914586,0.05,17,1,0,0,,,,,,,,
16706,78.658518,0.0,22.960273,0.05,20,1,0,0,,,,,,,,
16708,67.395178,0.068432,23.177305,0.05,20,1,0,0,,,,,,,,
16710,11.070802,0.0,23.206923,0.05,18,1,0,0,,,,,,,,
16709,128.374285,0.0,23.206923,0.05,20,1,0,0,,,,,,,,
16711,100.7327,0.089448,23.049938,0.05,20,1,0,0,,,,,,,,
16712,85.289185,0.084929,22.991782,0.05,20,1,0,0,,,,,,,,
16713,52.684049,0.088898,22.992294,0.05,20,1,0,0,,,,,,,,
16714,121.595404,0.0,22.989497,0.05,20,1,0,0,,,,,,,,
16718,10.252389,0.0,22.989497,0.05,6,1,0,0,,,,,,,,
16715,64.929816,0.0,23.071664,0.05,20,1,0,0,,,,,,,,
16716,111.648677,0.084248,22.888232,0.05,20,1,0,0,,,,,,,,
16724,0.909653,0.0,22.888232,0.05,7,1,0,0,,,,,,,,
16717,63.67845,0.0,22.927721,0.05,19,1,0,0,,,,,,,,
16719,134.776473,0.098668,22.993917,0.05,20,1,0,0,,,,,,,,
16720,74.692649,0.093163,22.931596,0.05,20,1,0,0,,,,,,,,
16721,23.357824,0.097439,22.931596,0.05,19,1,0,0,,,,,,,,
16723,21.44827,0.0,22.918781,0.05,19,1,0,0,,,,,,,,
16722,53.167211,0.0,22.969244,0.05,20,1,0,0,,,,,,,,
16725,69.638095,0.0846,23.227253,0.05,20,1,0,0,,,,,,,,
16726,134.048209,0.0,23.227253,0.05,20,1,0,0,,,,,,,,
16727,109.457504,0.0,23.317241,0.05,20,1,0,0,,,,,,,,
16728,124.308225,0.079774,23.417436,0.05,20,1,0,0,,,,,,,,
16729,61.340451,0.106068,23.329134,0.05,20,1,0,0,,,,,,,,
16730,64.957025,0.063458,23.329134,0.05,20,1,0,0,,,,,,,,
16731,103.464293,0.0,23.330878,0.05,20,1,0,0,,,,,,,,
16732,152.787805,0.0,23.256618,0.05,20,1,0,0,,,,,,,,
16733,66.597693,0.080398,22.908471,0.05,20,1,0,0,,,,,,,,
16734,99.110567,0.0,22.908471,0.05,20,1,0,0,,,,,,,,
16735,111.393209,0.0,22.804352,0.05,20,1,0,0,,,,,,,,
16736,68.327417,0.08453,22.787254,0.05,20,1,0,0,,,,,,,,
16739,24.227577,0.0,22.787254,0.05,18,1,0,0,,,,,,,,
16737,25.678751,0.079222,22.787254,0.05,19,1,0,0,,,,,,,,
16738,85.618485,0.060459,22.838548,0.05,20,1,0,0,,,,,,,,
16740,89.051212,0.0,22.955869,0.05,20,1,0,0,,,,,,,,
16742,40.754811,0.0,22.791835,0.05,19,1,0,0,,,,,,,,
16741,93.685047,0.093979,22.809244,0.05,20,1,0,0,,,,,,,,
16747,85.515134,0.06171,22.828516,0.05,13,1,0,0,,,,,,,,
16743,75.669966,0.0,22.844945,0.05,20,1,0,0,,,,,,,,
16744,18.07423,0.114663,22.974436,0.05,18,1,0,0,,,,,,,,
16745,158.413531,0.0,23.057454,0.05,20,1,0,0,,,,,,,,
16746,92.832461,0.070072,23.057454,0.05,20,1,0,0,,,,,,,,
16748,33.133887,0.0,23.042355,0.05,20,1,0,0,,,,,,,,
